Time,Date,Collection,Latitude,Longitude,Operator,Data Technology,Data Technology Reporting,RAN Configuration,DL Carriers PDSCH,DL Bandwidth,LTE Net PDSCH Throughput,BLER,TB Size,Subframes,RBs,RB per Subframe,MCS,Modulation (Based on MCS),Max PDSCH Layers,Avg PDSCH Layers,1 Retransmission,2 Retransmissions,3 Retransmissions,Test Name,Direction,Test Status
2025-02-25 22:14:40.279,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19359000,-94.18541200,AT&T,LTE,LTE,LTE,1,15,1079.696,0.008,164.1,314,1681,4,9.9,16QAM,2,1.2,0.0076923077,0,0,Capacity,Uplink,Completed
2025-02-25 22:14:40.800,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19359000,-94.18541200,AT&T,LTE,LTE,LTE,1,15,1206.056,0,201.9,332,1642,4,12.5,64QAM,2,1.2,0,0,0,Capacity,Uplink,Completed
2025-02-25 22:14:46.590,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19348700,-94.18562400,AT&T,LTE,LTE,LTE,1,15,0,,,0,,,,64QAM,,,,,,Ping,Mixed,Completed
2025-02-25 22:14:46.620,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19348700,-94.18562400,AT&T,LTE,LTE,LTE,1,15,25.6,0,48,2,8,4,2.5,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:14:47.520,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19349000,-94.18570600,AT&T,LTE,LTE,LTE,1,15,1.048,0,39.3,2,12,4,2,QPSK,2,1.5,0,0,0,Ping,Mixed,Completed
2025-02-25 22:14:48.420,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19349300,-94.18580100,AT&T,LTE,LTE,LTE,1,15,0.696,0,39,2,8,4,2,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:14:48.720,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19349400,-94.18585300,AT&T,LTE,LTE,LTE,1,15,0.584,0,11,2,8,4,0,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:14:49.620,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19349500,-94.18590600,AT&T,LTE,LTE,LTE,1,15,0.696,0,39,2,8,4,2,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:14:50.520,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19349800,-94.18602200,AT&T,LTE,LTE,LTE,1,15,0.696,0,39,2,8,4,2,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:14:51.420,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19350000,-94.18614200,AT&T,LTE,LTE,LTE,1,15,0.856,0,48,2,8,4,2.5,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:14:52.620,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19350300,-94.18626900,AT&T,LTE,LTE,LTE,1,15,0.52,0,39,2,8,4,2,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:14:53.520,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19350500,-94.18640000,AT&T,LTE,LTE,LTE,1,15,0.696,0,39,2,8,4,2,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:14:53.820,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19350500,-94.18640000,AT&T,LTE,LTE,LTE,1,15,0.584,0,11,2,8,4,0,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:14:54.420,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19350800,-94.18653200,AT&T,LTE,LTE,LTE,1,15,0.984,0,37,2,7,4,2,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:14:55.620,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19350900,-94.18667100,AT&T,LTE,LTE,LTE,1,15,0.52,0,39,2,8,4,2,QPSK,1,1,0,0,0,Capacity,Downlink,Completed
2025-02-25 22:14:56.119,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19351200,-94.18674200,AT&T,LTE,LTE,LTE,1,15,1498.112,0.183,1653.5,94,2417,23,12.1,64QAM,3,1.1,0.16346154,0,0,Capacity,Downlink,Completed
2025-02-25 22:14:56.636,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19351500,-94.18681400,AT&T,LTE,LTE,LTE,1,15,18313.92,0.046,2609.3,267,32309,63,9.8,16QAM,2,1.8,0.033126295,0,0,Capacity,Downlink,Completed
2025-02-25 22:14:57.120,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19351500,-94.18681400,AT&T,LTE,LTE,LTE,1,15,36544.08,0.154,4212.1,470,45586,71,14.8,64QAM,2,1.4,0.14797507,0.0031152647,0.0015576323,Capacity,Downlink,Completed
2025-02-25 22:14:57.628,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19351800,-94.18695900,AT&T,LTE,LTE,LTE,1,15,37344.895,0.111,4039.4,497,48505,72,14,64QAM,2,1.4,0.10846954,0.0029717681,0,Capacity,Downlink,Completed
2025-02-25 22:14:58.112,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19352000,-94.18703200,AT&T,LTE,LTE,LTE,1,15,43839.92,0.084,3157.2,481,66029,72,11.4,16QAM,2,1.9,0.08143322,0,0,Capacity,Downlink,Completed
2025-02-25 22:14:58.620,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19352100,-94.18710500,AT&T,LTE,LTE,LTE,1,15,25306.016,0.111,2235.8,430,37054,46,13.1,64QAM,2,1.9,0.1125,0,0,Capacity,Downlink,Completed
2025-02-25 22:14:59.117,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19352400,-94.18718100,AT&T,LTE,LTE,LTE,1,15,32395.057,0.074,2349.8,478,44852,49,12.6,64QAM,2,1.9,0.07354555,0,0,Capacity,Downlink,Completed
2025-02-25 22:14:59.625,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19352600,-94.18725700,AT&T,LTE,LTE,LTE,1,15,25759.928,0.12,2167.2,447,40672,48,12.2,16QAM,2,1.9,0.12042503,0,0,Capacity,Downlink,Completed
2025-02-25 22:15:00.120,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19352600,-94.18725700,AT&T,LTE,LTE,LTE,1,15,37071.055,0.06,2689.5,473,56473,62,11.7,16QAM,4,1.9,0.060043667,0,0,Capacity,Downlink,Completed
2025-02-25 22:15:00.623,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19353000,-94.18741000,AT&T,LTE,LTE,LTE,1,15,40933.695,0.111999996,3153.7,482,64827,71,11.7,16QAM,2,1.9,0.10446137,0,0,Capacity,Downlink,Completed
2025-02-25 22:15:01.139,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19353200,-94.18748800,AT&T,LTE,LTE,LTE,1,15,35133.473,0.111,2650.7,507,70355,73,9.4,QPSK,2,1.9,0.113871634,0,0,Capacity,Downlink,Completed
2025-02-25 22:15:01.645,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19353400,-94.18756600,AT&T,LTE,LTE,LTE,1,15,30032.592,0.08,2202.5,494,66765,71,7.8,QPSK,2,1.9,0.081740975,0,0,Capacity,Downlink,Completed
2025-02-25 22:15:02.153,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19353700,-94.18772200,AT&T,LTE,LTE,LTE,1,15,36154.68,0.065,2557.2,498,68736,71,9.2,QPSK,2,1.9,0.064449064,0,0,Capacity,Downlink,Completed
2025-02-25 22:15:02.661,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19353600,-94.18780000,AT&T,LTE,LTE,LTE,1,15,36323.824,0.095,2727.9,492,65435,70,10.1,16QAM,2,1.9,0.098712444,0,0,Capacity,Downlink,Completed
2025-02-25 22:15:03.166,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19353400,-94.18787700,AT&T,LTE,LTE,LTE,1,15,40454.176,0.088,2929.9,501,69641,73,10.5,16QAM,2,1.9,0.08768267,0,0,Capacity,Downlink,Completed
2025-02-25 22:15:03.663,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19353400,-94.18787700,AT&T,LTE,LTE,LTE,1,15,33362.88,0.137,2705.4,471,57835,66,10.8,16QAM,2,1.9,0.13439636,0.0011389522,0,Capacity,Downlink,Completed
2025-02-25 22:15:04.169,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19353500,-94.18804200,AT&T,LTE,LTE,LTE,1,15,28593.951,0.099,3853.1,468,32990,62,15.6,64QAM,2,1.1,0.09380863,0,0,Capacity,Downlink,Completed
2025-02-25 22:15:04.666,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19353600,-94.18812400,AT&T,LTE,LTE,LTE,1,15,24546.871,0.124,3575.1,480,33131,68,13.6,16QAM,2,1,0.10997964,0,0,Capacity,Downlink,Completed
2025-02-25 22:15:05.156,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19353600,-94.18812400,AT&T,LTE,LTE,LTE,1,15,25093.207,0.096,3433.2,481,33350,67,13.2,16QAM,4,1,0.10220441,0.004008016,0,Capacity,Downlink,Completed
2025-02-25 22:15:05.661,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19353600,-94.18820700,AT&T,LTE,LTE,LTE,1,15,20529.016,0.091000006,2921.3,479,34074,69,11,16QAM,2,1,0.08064516,0,0,Capacity,Downlink,Completed
2025-02-25 22:15:11.387,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19355600,-94.18923400,AT&T,LTE,LTE,LTE,1,15,770.488,0.068,1033.3,29,1472,27,6.1,16QAM,2,1.5,0.045454547,0.022727273,0,Capacity,Uplink,Completed
2025-02-25 22:15:11.474,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19355600,-94.18923400,AT&T,LTE CA,LTE 3CCA,LTE,3,35,1470.12,0.027,435.9,23,681,25,5.6,16QAM,7,2,0,0,0,Capacity,Uplink,Completed
2025-02-25 22:15:11.974,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19355600,-94.18923400,AT&T,LTE,LTE,LTE,1,15,332.304,0,101.3,182,888,4,5.8,16QAM,2,1.1,0.004878049,0,0,Capacity,Uplink,Completed
2025-02-25 22:15:12.420,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19356200,-94.18941100,AT&T,LTE,LTE,LTE,1,15,327.056,0.02,127,138,589,4,8.4,16QAM,2,1.1,0.020408163,0,0,Capacity,Uplink,Completed
2025-02-25 22:15:12.927,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19356400,-94.18950000,AT&T,LTE,LTE,LTE,1,15,157.04,0.0069999998,75.4,123,537,4,4.4,QPSK,2,1.1,0,0,0,Capacity,Uplink,Completed
2025-02-25 22:15:13.430,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19356600,-94.18958900,AT&T,LTE,LTE,LTE,1,15,147.752,0.032,79.5,112,526,4,4.4,QPSK,2,1.1,0.024193548,0,0,Capacity,Uplink,Completed
2025-02-25 22:15:13.920,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19356600,-94.18958900,AT&T,LTE,LTE,LTE,1,15,87.76,0.03,42.3,87,603,5,2.5,QPSK,4,1.7,0.045454547,0,0,Capacity,Uplink,Completed
2025-02-25 22:15:14.369,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19356800,-94.18976600,AT&T,LTE,LTE,LTE,1,15,68.4,0,32.8,68,494,4,3.6,QPSK,2,1.7,0.025641026,0,0,Capacity,Uplink,Completed
2025-02-25 22:15:14.950,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19356900,-94.18985600,AT&T,LTE,LTE,LTE,1,15,72.8,0.012999999,35.9,95,609,4,4.4,QPSK,4,1.7,0.0064935065,0,0,Capacity,Uplink,Completed
2025-02-25 22:15:15.420,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19357000,-94.18994600,AT&T,LTE,LTE,LTE,1,15,81.176,0.017,77.4,80,534,4,5,QPSK,4,1.5,0.016949153,0,0,Capacity,Uplink,Completed
2025-02-25 22:15:15.934,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19357100,-94.19003400,AT&T,LTE,LTE,LTE,1,15,135.88,0.008,71,97,615,5,6.3,QPSK,2,1.3,0.008064516,0,0.008064516,Capacity,Uplink,Completed
2025-02-25 22:15:16.471,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19357100,-94.19012200,AT&T,LTE,LTE,LTE,1,15,103.096,0,58.6,92,529,4,5.8,QPSK,2,1.3,0,0,0,Capacity,Uplink,Completed
2025-02-25 22:15:16.920,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19357100,-94.19012200,AT&T,LTE,LTE,LTE,1,15,82.168,0.017,41.5,82,463,4,5,QPSK,2,1.4,0.034782607,0,0,Capacity,Uplink,Completed
2025-02-25 22:15:17.444,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19357800,-94.19030200,AT&T,LTE,LTE,LTE,1,15,162.48,0.016,64.6,109,1067,6,4,QPSK,2,1.7,0.021621622,0.0054054055,0.010810811,Capacity,Uplink,Completed
2025-02-25 22:15:17.916,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19358000,-94.19038700,AT&T,LTE,LTE,LTE,1,15,134.152,0.019,50.8,93,834,5,4.3,QPSK,4,1.8,0.01863354,0,0,Capacity,Uplink,Completed
2025-02-25 22:15:18.420,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19358200,-94.19047300,AT&T,LTE,LTE,LTE,1,15,151.416,0.024,58.4,99,756,4,6.5,QPSK,2,1.7,0.04733728,0,0,Capacity,Uplink,Completed
2025-02-25 22:15:18.883,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19358200,-94.19047300,AT&T,LTE,LTE,LTE,1,15,246.888,0.094,74.2,119,888,4,8.9,QPSK,2,1.7,0.044334974,0,0.009852217,Capacity,Uplink,Completed
2025-02-25 22:15:19.386,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19358000,-94.19064100,AT&T,LTE,LTE,LTE,1,15,228.552,0.045,88.3,106,806,5,9.4,QPSK,2,1.7,0.045454547,0,0,Capacity,Uplink,Completed
2025-02-25 22:15:19.867,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19358000,-94.19064100,AT&T,LTE,LTE,LTE,1,15,834.04,0.003,144.5,271,1433,4,15.6,16QAM,2,1.3,0.0028735632,0,0,Capacity,Uplink,Completed
2025-02-25 22:15:20.324,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19358000,-94.19080400,AT&T,LTE,LTE,LTE,1,15,690.736,0.023,156,225,1066,4,13.1,64QAM,4,1.4,0.0114068445,0,0,Capacity,Uplink,Completed
2025-02-25 22:15:20.926,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19358300,-94.19088300,AT&T,LTE,LTE,LTE,1,15,193.528,0.023,88.1,154,728,4,5,16QAM,2,1.1,0.023391813,0,0,Capacity,Uplink,Completed
2025-02-25 22:15:21.420,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19358500,-94.19096200,AT&T,LTE,LTE,LTE,1,15,104.56,0,71.8,85,356,4,4.2,QPSK,2,1.1,0.011111111,0,0,Capacity,Uplink,Completed
2025-02-25 22:15:27.120,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19359200,-94.19168200,AT&T,LTE,LTE,LTE,1,15,0.696,0,39,2,8,4,2,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:15:27.720,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19359200,-94.19173300,AT&T,LTE,LTE,LTE,1,15,1.28,0,48,2,8,4,2.5,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:15:28.020,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19359200,-94.19173300,AT&T,LTE,LTE,LTE,1,15,2.56,0,48,2,8,4,2.5,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:15:28.920,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19360900,-94.19183500,AT&T,LTE,LTE,LTE,1,15,0.696,0,39,2,8,4,2,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:15:30.120,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19361600,-94.19186400,AT&T,LTE,LTE,LTE,1,15,1.04,0,39,4,16,4,2,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:15:30.720,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19364000,-94.19191700,AT&T,LTE,LTE,LTE,1,15,0.096,0,7,1,8,8,1,QPSK,4,4,0,0,0,Ping,Mixed,Completed
2025-02-25 22:15:31.020,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19364000,-94.19191700,AT&T,LTE,LTE,LTE,1,15,2.08,0,39,2,8,4,2,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:15:31.620,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19367600,-94.19197100,AT&T,LTE,LTE,LTE,1,15,0.144,0,11,1,4,4,0,QPSK,4,4,0,0,0,Ping,Mixed,Completed
2025-02-25 22:15:31.920,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19369400,-94.19199800,AT&T,LTE,LTE,LTE,1,15,2.08,0,39,2,8,4,2,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:15:33.120,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19373400,-94.19205200,AT&T,LTE,LTE,LTE,1,15,0.52,0,39,2,8,4,2,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:15:33.535,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19375600,-94.19207800,AT&T,LTE,LTE,LTE,1,15,0.136,0.667,4995.3,2,96,26,14.3,64QAM,4,4,0,0,0,Ping,Mixed,Completed
2025-02-25 22:15:34.020,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19375600,-94.19207800,AT&T,LTE,LTE,LTE,1,15,1.288,0,39,2,8,4,2,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:15:34.620,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19380100,-94.19214200,AT&T,LTE,LTE,LTE,1,15,0.096,0,7,1,7,7,1,QPSK,4,4,0,0,0,Ping,Mixed,Completed
2025-02-25 22:15:34.920,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19381900,-94.19217700,AT&T,LTE,LTE,LTE,1,15,2.08,0,39,2,8,4,2,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:15:35.520,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19383600,-94.19221200,AT&T,LTE,LTE,LTE,1,15,7.944,0,99.3,6,32,5,3.3,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-25 22:15:35.820,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19383600,-94.19221200,AT&T,LTE,LTE,LTE,1,15,0.184,0,7,1,8,8,1,QPSK,4,4,0,0,0,Ping,Mixed,Completed
2025-02-25 22:15:36.420,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19385400,-94.19229300,AT&T,LTE,LTE,LTE,1,15,556.16,0,707,37,1324,19,6.3,16QAM,2,1.6,0,0,0,Capacity,Downlink,Completed
2025-02-25 22:15:36.912,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19385400,-94.19233700,AT&T,LTE,LTE,LTE,1,15,2676.28,0.036,1206.5,88,4139,24,9,16QAM,2,1.6,0.035714287,0,0,Capacity,Downlink,Completed
2025-02-25 22:15:36.957,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19385400,-94.19233700,AT&T,LTE CA,LTE 3CCA,LTE,2,25,42256.633,0.012999999,3078.9,47,4939,90,12.9,64QAM,3,1.7,0.012820513,0,0,Capacity,Downlink,Completed
2025-02-25 22:15:36.966,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19385400,-94.19233700,AT&T,LTE CA,LTE 3CCA,LTE,3,35,25398.936,0.05,2439.5,24,2310,151,12.6,64QAM,5,1.7,0,0,0,Capacity,Downlink,Completed
2025-02-25 22:15:37.467,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19385400,-94.19238100,AT&T,LTE CA,LTE 3CCA,LTE,3,35,75451.57,0.072,2195.8,1244,116429,129,14,64QAM,6,1.9,0.06987644,0.0012782275,0,Capacity,Downlink,Completed
2025-02-25 22:15:37.971,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19384500,-94.19242100,AT&T,LTE CA,LTE 3CCA,LTE,3,35,77304.21,0.094,2462.5,1187,106529,126,15.6,64QAM,6,1.8,0.09260949,0,0,Capacity,Downlink,Completed
2025-02-25 22:15:38.445,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19383500,-94.19246100,AT&T,LTE CA,LTE 3CCA,LTE,3,35,64242.062,0.087,2175.7,1006,87341,115,13.4,64QAM,10,2,0.08008321,0.0020800831,0,Capacity,Downlink,Completed
2025-02-25 22:15:38.925,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19381800,-94.19249600,AT&T,LTE CA,LTE 3CCA,LTE,3,35,18736.48,0.098000005,1579,401,31906,98,10,16QAM,6,1.9,0.10309278,0,0,Capacity,Downlink,Completed
2025-02-25 22:15:39.482,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19380100,-94.19253100,AT&T,LTE CA,LTE 3CCA,LTE,3,35,9994.584,0.159,2301.7,190,15637,70,13.5,64QAM,6,1.9,0.1643454,0.0027855153,0,Capacity,Downlink,Completed
2025-02-25 22:15:40.003,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19380100,-94.19253100,AT&T,LTE CA,LTE 3CCA,LTE,3,35,9526.816,0.109,2466.6,175,12986,50,14.9,64QAM,6,1.8,0.093247585,0,0,Capacity,Downlink,Completed
2025-02-25 22:15:40.123,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19380100,-94.19253100,AT&T,LTE CA,LTE 3CCA,LTE,3,35,3586.112,0.099,1781.9,82,5120,74,12.8,64QAM,6,1.7,0.07801419,0,0,Capacity,Downlink,Completed
2025-02-25 22:15:40.620,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19375300,-94.19258700,AT&T,LTE CA,LTE 3CCA,LTE,3,35,56475.48,0.073,2156.6,929,80910,111,12.1,64QAM,6,1.9,0.074116305,0.0005701254,0,Capacity,Downlink,Completed
2025-02-25 22:15:41.133,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19375300,-94.19258700,AT&T,LTE CA,LTE 3CCA,LTE,3,35,52357.992,0.076,2406.1,801,69021,96,13.8,64QAM,6,1.9,0.07463673,0,0,Capacity,Downlink,Completed
2025-02-25 22:15:41.644,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19369200,-94.19262700,AT&T,LTE CA,LTE 3CCA,LTE,3,35,32485.871,0.105,2132.9,570,49655,100,12.2,64QAM,6,1.9,0.100646354,0.00092336105,0,Capacity,Downlink,Completed
2025-02-25 22:15:42.120,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19365800,-94.19263500,AT&T,LTE CA,LTE 3CCA,LTE,3,35,44645.414,0.1,2330.3,676,53233,106,14.3,64QAM,6,1.9,0.086922474,0.0015661707,0.00078308536,Capacity,Downlink,Completed
2025-02-25 22:15:42.622,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19362300,-94.19264200,AT&T,LTE CA,LTE 3CCA,LTE,3,35,75327.48,0.069,2733.8,1005,87674,119,14.9,64QAM,8,1.9,0.0706695,0.0015940489,0,Capacity,Downlink,Completed
2025-02-25 22:15:43.125,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19362300,-94.19264200,AT&T,LTE CA,LTE 3CCA,LTE,3,35,88960.59,0.103999995,2812.9,1202,105993,128,15.1,64QAM,6,1.9,0.09915518,0.0008892841,0,Capacity,Downlink,Completed
2025-02-25 22:15:43.669,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19352000,-94.19263800,AT&T,LTE CA,LTE 3CCA,LTE,3,35,68866.37,0.099,2820.2,964,85180,116,15.6,64QAM,7,1.9,0.095831074,0.0005414185,0,Capacity,Downlink,Completed
2025-02-25 22:15:44.121,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19352000,-94.19263800,AT&T,LTE CA,LTE 3CCA,LTE,3,35,68016.695,0.073,2664,905,82232,118,14.2,64QAM,6,1.9,0.07192175,0,0,Capacity,Downlink,Completed
2025-02-25 22:15:44.624,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19348800,-94.19262900,AT&T,LTE CA,LTE 3CCA,LTE,3,35,40817.91,0.1,2439,618,52089,99,14,64QAM,6,1.9,0.08967851,0,0,Capacity,Downlink,Completed
2025-02-25 22:15:45.129,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19346000,-94.19261200,AT&T,LTE CA,LTE 3CCA,LTE,3,35,36294.04,0.09,2290.4,657,47576,103,13.4,64QAM,8,1.7,0.10583942,0,0,Capacity,Downlink,Completed
2025-02-25 22:15:45.641,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19343200,-94.19259500,AT&T,LTE CA,LTE 3CCA,LTE,3,35,59528.72,0.096,2484.9,915,76936,110,14,64QAM,6,1.9,0.0838218,0.0017584994,0,Capacity,Downlink,Completed
2025-02-25 22:15:46.149,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19340800,-94.19256700,AT&T,LTE CA,LTE 3CCA,LTE,3,35,44165.938,0.118999995,2380,760,56651,92,14.2,64QAM,6,1.8,0.11464497,0,0,Capacity,Downlink,Completed
2025-02-25 22:15:51.901,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19335800,-94.19216500,AT&T,LTE CA,LTE 3CCA,LTE,3,35,401,0.35900003,1000.4,26,988,44,10.2,16QAM,5,1.5,0,0,0,Capacity,Uplink,Completed
2025-02-25 22:15:52.317,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19340100,-94.19208800,AT&T,LTE CA,LTE 3CCA,LTE,3,35,868.56,0.098000005,431.7,104,1291,10,9.1,16QAM,6,1.3,0.09848485,0,0,Capacity,Uplink,Completed
2025-02-25 22:15:52.831,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19340100,-94.19208800,AT&T,LTE,LTE,LTE,1,15,153.752,0,91.5,102,437,4,5.6,16QAM,2,1.1,0,0,0,Capacity,Uplink,Completed
2025-02-25 22:15:53.220,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19344100,-94.19201200,AT&T,LTE,LTE,LTE,1,15,238.136,0,133.3,86,348,4,8.9,16QAM,2,1,0,0,0,Capacity,Uplink,Completed
2025-02-25 22:15:53.728,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19346000,-94.19196900,AT&T,LTE,LTE,LTE,1,15,72.656,0.088,491.1,29,310,7,5.6,16QAM,4,1.3,0.029411765,0,0,Capacity,Uplink,Completed
2025-02-25 22:15:54.120,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19346000,-94.19196900,AT&T,LTE,LTE,LTE,1,15,117.608,0,75,74,320,4,4.1,QPSK,2,1,0,0,0,Capacity,Uplink,Completed
2025-02-25 22:15:54.720,2025-02-25,Day2-ATT-MNO-DEF-OUTER,36.19349100,-94.19187700,AT&T,LTE,LTE,LTE,1,15,62.576,0.019,46.8,81,434,4,2.6,QPSK,2,1.3,0.01923077,0,0,Capacity,Uplink,Completed
